id,Opened,Closed,Status,ResponsibleAgency,Address,Category,RequestType,Request Details,Source,Supervisor District,Neighborhood,Updated,Point,x,y
2533927,6/26/13,6/28/13,Closed,DPW Ops Queue,Intersection of GRACE ST and HOWARD ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,6/27/09 10:21,"[37.7743781134483, -122.413943599888]",-122.4139436,37.77437811
2533874,6/26/13,6/28/13,Closed,DPW Ops Queue,"120 ALBION ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Mission,6/27/09 8:18,"[37.764508993851, -122.422889283716]",-122.4228893,37.76450899
2533750,6/26/13,6/30/13,Closed,DPW Ops Queue,Intersection of 24TH ST and OSAGE ALY,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/29/09 1:01,"[37.7522043370115, -122.419017432004]",-122.4190174,37.75220434
2533652,6/26/13,7/2/13,Closed,DPW Ops Queue,"345 9TH ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,7/1/09 12:22,"[37.773313574406, -122.410951029254]",-122.410951,37.77331357
2533480,6/26/13,6/28/13,Closed,DPW Ops Queue,"455 VALENCIA ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/27/09 8:17,"[37.76570085502, -122.421892990601]",-122.421893,37.76570086
2532823,6/25/13,6/27/13,Closed,DPW Ops Queue,Intersection of LEXINGTON ST and SYCAMORE ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/26/09 9:22,"[37.762624880572, -122.420900764423]",-122.4209008,37.76262488
2532818,6/25/13,6/27/13,Closed,DPW Ops Queue,"36 SAN CARLOS ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,9,Mission,6/26/09 9:22,"[37.762343686746, -122.420252080284]",-122.4202521,37.76234369
2532665,6/25/13,6/26/13,Closed,DPW Ops Queue,Intersection of HOWARD ST and LANGTON ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,6/25/09 20:03,"[37.7775533787107, -122.409922657084]",-122.4099227,37.77755338
2532579,6/25/13,6/26/13,Closed,DPW Ops Queue,"301 ELLIS ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.785014093639, -122.411178147702]",-122.4111781,37.78501409
2532086,6/25/13,6/30/13,Closed,DPW Ops Queue,"2230 38TH AVE, SAN FRANCISCO, CA, 94116",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,4,Parkside,6/29/09 7:19,"[37.745292706321, -122.49619915767]",-122.4961992,37.74529271
2531843,6/25/13,6/26/13,Closed,DPW Ops Queue,"601 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:04,"[37.783250350791, -122.417567449777]",-122.4175674,37.78325035
2531837,6/25/13,8/13/13,Closed,DPW Ops Queue,Intersection of ELLIS ST and MASON ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Downtown/Civic Center,8/12/09 10:10,"[37.7852829209749, -122.409497404027]",-122.4094974,37.78528292
2531824,6/25/13,6/26/13,Closed,DPW Ops Queue,"430 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.782620915, -122.416285949]",-122.4162859,37.78262092
2531817,6/25/13,6/26/13,Closed,DPW Ops Queue,"604 ELLIS ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:04,"[37.784488459312, -122.416194732029]",-122.4161947,37.78448846
2531809,6/25/13,6/26/13,Closed,DPW Ops Queue,"255 HYDE ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.783086228193, -122.415865582701]",-122.4158656,37.78308623
2531801,6/25/13,6/26/13,Closed,DPW Ops Queue,"116 TAYLOR ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.783392995343, -122.410730760913]",-122.4107308,37.783393
2531790,6/25/13,6/26/13,Closed,DPW Ops Queue,"1450 EDDY ST, SAN FRANCISCO, CA, 94115",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,5,Western Addition,6/25/09 20:02,"[37.781589126503, -122.431496464507]",-122.4314965,37.78158913
2531776,6/25/13,6/26/13,Closed,DPW Ops Queue,Intersection of EDDY ST and LEAVENWORTH ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:02,"[37.7837237595403, -122.414241564993]",-122.4142416,37.78372376
2531763,6/25/13,6/26/13,Closed,DPW Ops Queue,Intersection of ELLIS ST and LEAVENWORTH ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:04,"[37.7846571205337, -122.414430027214]",-122.41443,37.78465712
2531580,6/25/13,6/26/13,Closed,DPW Ops Queue," 180 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.783100900072, -122.412088985075]",-122.412089,37.7831009
2530953,6/25/13,6/27/13,Closed,DPW Ops Queue,Intersection of BUSH ST and LARKIN ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Nob Hill,6/26/09 8:21,"[37.788909590982, -122.418655865842]",-122.4186559,37.78890959
2530876,6/25/13,6/26/13,Closed,DPW Ops Queue,Intersection of DODGE ST and TURK ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.7824203080071, -122.416983014922]",-122.416983,37.78242031
2530611,6/25/13,6/28/13,Closed,DPW Ops Queue,"134 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/27/09 10:22,"[37.78205259834, -122.412817488667]",-122.4128175,37.7820526
2530601,6/25/13,6/26/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and LARKIN ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.7814474571377, -122.417145488395]",-122.4171455,37.78144746
2530596,6/25/13,6/28/13,Closed,DPW Ops Queue," 235 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/27/09 10:20,"[37.784012533689, -122.411526044933]",-122.411526,37.78401253
2530590,6/25/13,6/28/13,Closed,DPW Ops Queue,"324 LARKIN ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/27/09 10:20,"[37.780733307168, -122.416930801352]",-122.4169308,37.78073331
2530583,6/25/13,6/28/13,Closed,DPW Ops Queue,"351 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/27/09 10:22,"[37.782633490542, -122.414878560504]",-122.4148786,37.78263349
2530578,6/25/13,6/28/13,Closed,DPW Ops Queue,"222 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/27/09 10:21,"[37.783027119603, -122.414030698095]",-122.4140307,37.78302712
2530576,6/25/13,6/28/13,Closed,DPW Ops Queue,"337 HYDE ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/27/09 10:20,"[37.783857136565, -122.416021874227]",-122.4160219,37.78385714
2530569,6/25/13,6/26/13,Closed,DPW Ops Queue,"39 MASON ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:04,"[37.783672949399, -122.409242840109]",-122.4092428,37.78367295
2530559,6/25/13,6/26/13,Closed,DPW Ops Queue,Intersection of JONES ST and TURK ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:02,"[37.7830040965109, -122.412411848948]",-122.4124118,37.7830041
2530223,6/25/13,6/27/13,Closed,DPW Ops Queue,"130 JULIAN AVE, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/26/09 9:22,"[37.766085029, -122.421146646]",-122.4211466,37.76608503
2529725,6/25/13,6/25/13,Closed,DPW Ops Queue,Intersection of PACIFIC AVE and WAYNE PL,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Nob Hill,6/24/09 10:17,"[37.796394917, -122.410891594]",-122.4108916,37.79639492
2528842,6/24/13,6/28/13,Closed,DPW Ops Queue,Intersection of 6TH ST and SHIPLEY ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,6/27/09 10:22,"[37.7780689509326, -122.405068628152]",-122.4050686,37.77806895
2528775,6/24/13,6/26/13,Closed,DPW Ops Queue,Intersection of LARKIN ST and POST ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 15:23,"[37.7870380649587, -122.418271079149]",-122.4182711,37.78703806
2528067,6/24/13,6/27/13,Closed,DPW Ops Queue,"200 CAPP ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/26/09 9:21,"[37.763426333096, -122.418510722354]",-122.4185107,37.76342633
2527596,6/24/13,6/26/13,Closed,DPW Ops Queue,"301 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.783875690434, -122.412605127357]",-122.4126051,37.78387569
2527592,6/24/13,6/26/13,Closed,DPW Ops Queue,"133 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:04,"[37.781948158935, -122.412763980027]",-122.412764,37.78194816
2527589,6/24/13,6/26/13,Closed,DPW Ops Queue,Intersection of OFARRELL ST and SHANNON ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:04,"[37.7858929127475, -122.412147392916]",-122.4121474,37.78589291
2527579,6/24/13,6/26/13,Closed,DPW Ops Queue," 493 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.783479611688, -122.415727950159]",-122.415728,37.78347961
2527571,6/24/13,6/26/13,Closed,DPW Ops Queue,"555 OFARRELL ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:02,"[37.785621834699, -122.413861625621]",-122.4138616,37.78562183
2527562,6/24/13,6/26/13,Closed,DPW Ops Queue,"350 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.781603130123, -122.416351985925]",-122.416352,37.78160313
2527558,6/24/13,6/26/13,Closed,DPW Ops Queue,"275 ELLIS ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:04,"[37.785074551835, -122.410701552489]",-122.4107016,37.78507455
2527500,6/24/13,6/26/13,Closed,DPW Ops Queue,"78 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:04,"[37.781461191772, -122.413714253065]",-122.4137143,37.78146119
2527496,6/24/13,6/26/13,Closed,DPW Ops Queue,"60 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.781116728424, -122.413644645103]",-122.4136446,37.78111673
2527489,6/24/13,6/26/13,Closed,DPW Ops Queue,"111 TAYLOR ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 18:18,"[37.78332230982, -122.410856686778]",-122.4108567,37.78332231
2527482,6/24/13,6/26/13,Closed,DPW Ops Queue,Intersection of LEAVENWORTH ST and TURK ST,Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.7827945054955, -122.414053905579]",-122.4140539,37.78279451
2527467,6/24/13,6/26/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and LEAVENWORTH ST,Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.7818633401966, -122.413865509418]",-122.4138655,37.78186334
2527458,6/24/13,6/26/13,Closed,DPW Ops Queue,"220 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:04,"[37.783009291543, -122.414027095253]",-122.4140271,37.78300929
2527451,6/24/13,6/26/13,Closed,DPW Ops Queue,"39 MASON ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:05,"[37.783672949399, -122.409242840109]",-122.4092428,37.78367295
2527447,6/24/13,6/26/13,Closed,DPW Ops Queue,"1000 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:03,"[37.782272489326, -122.410365618047]",-122.4103656,37.78227249
2527435,6/24/13,6/26/13,Closed,DPW Ops Queue,"256 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 20:04,"[37.782939405239, -122.413353998618]",-122.413354,37.78293941
2527427,6/24/13,6/26/13,Closed,DPW Ops Queue,"57 TAYLOR ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 18:18,"[37.782632073344, -122.410717561167]",-122.4107176,37.78263207
2527056,6/24/13,6/26/13,Closed,DPW Ops Queue,Intersection of BRANNAN ST and DORE ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,6/25/09 20:05,"[37.7695861427456, -122.407587561358]",-122.4075876,37.76958614
2526488,6/24/13,6/24/13,Closed,DPW Ops Queue,Intersection of GREEN ST and SANSOME ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,North Beach,6/23/09 14:16,"[37.8003069869353, -122.40260421885]",-122.4026042,37.80030699
2526461,6/24/13,6/28/13,Closed,DPW Ops Queue,"745 CLEMENTINA ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,6/27/09 10:22,"[37.774833937525, -122.411266889411]",-122.4112669,37.77483394
2526387,6/24/13,7/28/13,Closed,DPW Ops Queue,Intersection of NORTH POINT ST and VAN NESS AVE,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,2,Russian Hill,7/27/09 7:03,"[37.8050778427873, -122.425298529078]",-122.4252985,37.80507784
2526369,6/24/13,6/25/13,Closed,DPW Ops Queue,"36 SAN CARLOS ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,6/24/09 11:21,"[37.762343686746, -122.420252080284]",-122.4202521,37.76234369
2526096,6/24/13,6/25/13,Closed,DPW Ops Queue,"500 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/24/09 9:21,"[37.782426877748, -122.417399426107]",-122.4173994,37.78242688
2526088,6/24/13,6/25/13,Closed,DPW Ops Queue,Intersection of ELLIS ST and TAYLOR ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/24/09 9:20,"[37.7850744633273, -122.411139893497]",-122.4111399,37.78507446
2526068,6/24/13,6/26/13,Closed,DPW Ops Queue,Intersection of DODGE ST and TURK ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 9:19,"[37.7824203080071, -122.416983014922]",-122.416983,37.78242031
2526060,6/24/13,6/25/13,Closed,DPW Ops Queue,"685 ELLIS ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/24/09 9:24,"[37.784216534981, -122.417426925619]",-122.4174269,37.78421653
2526046,6/24/13,6/25/13,Closed,DPW Ops Queue," 120 HYDE ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/24/09 9:23,"[37.781906969, -122.41537459]",-122.4153746,37.78190697
2526025,6/24/13,6/26/13,Closed,DPW Ops Queue,"1182 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 9:19,"[37.779182807406, -122.414322962791]",-122.414323,37.77918281
2526014,6/24/13,6/24/13,Closed,DPW Ops Queue,"1182 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/23/09 13:16,"[37.779182807406, -122.414322962791]",-122.414323,37.77918281
2526008,6/24/13,6/26/13,Closed,DPW Ops Queue,"988 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 9:19,"[37.782533032537, -122.41008143133]",-122.4100814,37.78253303
2525776,6/24/13,6/26/13,Closed,DPW Ops Queue,"815 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Street_Cleaning,Human_waste_or_urine,Voice In,5,Downtown/Civic Center,6/25/09 9:19,"[37.782805574604, -122.421076626255]",-122.4210766,37.78280557
2525326,6/24/13,7/13/13,Closed,DPW Ops Queue,Intersection of SAN BRUNO AVE and WAYLAND ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Excelsior,7/12/09 23:02,"[37.7264334041661, -122.403102151911]",-122.4031022,37.7264334
2524820,6/24/13,6/28/13,Closed,DPW Ops Queue,"550 MARKET ST, SAN FRANCISCO, CA, 94104",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Financial District,6/27/09 10:22,"[37.790559649935, -122.399911319153]",-122.3999113,37.79055965
2523683,6/23/13,6/26/13,Closed,DPW Ops Queue,"205 JONES ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 15:23,"[37.783059030473, -122.412492664745]",-122.4124927,37.78305903
2523678,6/23/13,6/26/13,Closed,DPW Ops Queue," 201 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 15:24,"[37.782813613809, -122.414127733016]",-122.4141277,37.78281361
2523673,6/23/13,6/26/13,Closed,DPW Ops Queue,"111 TAYLOR ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 15:26,"[37.78332230982, -122.410856686778]",-122.4108567,37.78332231
2523666,6/23/13,6/26/13,Closed,DPW Ops Queue,"16 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/25/09 15:23,"[37.783448209881, -122.409199868972]",-122.4091999,37.78344821
2523342,6/23/13,6/26/13,Closed,DPW Ops Queue,"2355 CHESTNUT ST, SAN FRANCISCO, CA, 94123",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,2,Marina,6/25/09 15:24,"[37.799791926, -122.442054227]",-122.4420542,37.79979193
2523047,6/23/13,6/25/13,Closed,DPW Ops Queue,"60 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/24/09 11:20,"[37.781116728424, -122.413644645103]",-122.4136446,37.78111673
2523042,6/23/13,6/28/13,Closed,DPW Ops Queue," 140 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/27/09 10:20,"[37.783181562125, -122.411457106145]",-122.4114571,37.78318156
2523037,6/23/13,6/25/13,Closed,DPW Ops Queue,"450 O'FARRELL ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/24/09 11:21,"[37.786157359, -122.412407215]",-122.4124072,37.78615736
2523030,6/23/13,6/25/13,Closed,DPW Ops Queue,"57 TAYLOR ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/24/09 11:20,"[37.782632073344, -122.410717561167]",-122.4107176,37.78263207
2523021,6/23/13,6/24/13,Closed,DPW Ops Queue,"1601 LARKIN ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Nob Hill,6/23/09 14:16,"[37.792610550514, -122.419475440522]",-122.4194754,37.79261055
2522803,6/23/13,6/26/13,Closed,DPW Ops Queue,Intersection of CLAYTON ST and WALLER ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,5,Haight Ashbury,6/25/09 8:17,"[37.7688646688509, -122.448389638603]",-122.4483896,37.76886467
2522523,6/23/13,6/25/13,Closed,DPW Ops Queue,Intersection of POLK ST and WILLOW ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,6/24/09 9:22,"[37.7835677876724, -122.419273410521]",-122.4192734,37.78356779
